id,causality_assessment_level_id,user_id,approved,proposed_causality_level,reason
0f6e281f-0a93-4bfb-93f9-07b722bab70c,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,53138b97-dbe7-4b15-886b-9c41e414661d,False,certain,Sufficient evidence provided.
7f9bb475-d08f-4085-adaa-3ffb6ed29e3e,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,33446ef3-36f8-4466-9c1e-38ca24846e37,False,unclassified,Reviewed and agreed.
97973b06-a3f8-4cb1-bbf2-be6bb224dc36,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
27fbe48c-c300-4d66-87ce-b668faa5d5d5,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,5295210d-c83d-491d-a9f4-7cbda5b0249d,False,possible,Missing key symptom analysis.
d0c0fd12-5600-4201-851f-3d67ea7234a2,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,b9951ee1-fa33-4da2-a628-579bf091cc2c,False,unlikely,Sufficient evidence provided.
ea6868cc-484d-46ec-81f8-696caf46a339,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,False,unlikely,
ff514c9b-aaad-4ccd-85fe-1c2a6bb242b3,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,345a5264-c00e-400d-9247-e1a1dc346aeb,False,unclassified,Contradicts known patterns.
2b47d885-a938-41bf-8f82-5df57337d280,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
84d60994-fa5b-42ee-91e7-bc916b0319c7,6308d2e7-cb7c-497d-adcf-f61cd5574b8d,72370d4f-2bbc-47b9-991c-071e6a81dc64,False,unclassifiable,Needs expert second opinion.
2dab37ad-4399-48a1-a102-f7b2539a7b13,1ed79c99-d1c9-4a63-a1ec-3057f2194819,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
55a73518-0dee-4d8b-a9b6-883d38d21dba,1ed79c99-d1c9-4a63-a1ec-3057f2194819,0a608a9a-40cc-406f-ac37-83914df136d5,False,likely,Reviewed and agreed.
6a2634ec-8a46-4136-b822-f3114d7fe0fa,1ed79c99-d1c9-4a63-a1ec-3057f2194819,3522234b-03f3-477a-a2e2-73f3eda7cf68,True,,
a0b3a663-e02b-4275-bda0-cc8f1ae8aba1,1ed79c99-d1c9-4a63-a1ec-3057f2194819,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,True,,
f5e63ef9-6fd5-482f-a1d7-5ac9b5d682f2,1ed79c99-d1c9-4a63-a1ec-3057f2194819,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
8f784a79-996e-4728-9f45-ec7416cfb099,1ed79c99-d1c9-4a63-a1ec-3057f2194819,eee2a028-7fff-4082-9dfc-77442f6e3ea7,False,unclassifiable,Reviewed and agreed.
e11d908e-5496-4bd2-85ab-c31593148e6b,1ed79c99-d1c9-4a63-a1ec-3057f2194819,3756bed1-aef0-4a9a-b422-8aedcfb61675,True,,
0291ffb4-d4ab-4736-8c5e-0067cf7bd53f,1ed79c99-d1c9-4a63-a1ec-3057f2194819,53138b97-dbe7-4b15-886b-9c41e414661d,True,,
7ef3cd3c-6596-4e31-adcc-4b56ca5825b4,1ed79c99-d1c9-4a63-a1ec-3057f2194819,87146ff2-3730-4a23-b274-bde296bcb9d3,True,,
1bfd7b28-1fc1-416f-ac98-67ca9c82c8c7,1ed79c99-d1c9-4a63-a1ec-3057f2194819,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
bcb34169-aea9-4b47-8d6f-f41844fa6ec5,1ed79c99-d1c9-4a63-a1ec-3057f2194819,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
531e7fb7-fc1d-40d5-a058-c9c74f8834e0,1ed79c99-d1c9-4a63-a1ec-3057f2194819,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,False,possible,Contradicts known patterns.
00f58c27-e9df-43bf-83c0-4ed8c636c5df,1ed79c99-d1c9-4a63-a1ec-3057f2194819,b8ab476d-c082-4fbd-a430-e6e05fcc6be7,False,unclassifiable,Sufficient evidence provided.
b623dce9-e640-43c4-8e89-37195f30abdc,1ed79c99-d1c9-4a63-a1ec-3057f2194819,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,unclassified,Sufficient evidence provided.
f61c2d3a-2e25-4083-b926-ad0943d67367,1ed79c99-d1c9-4a63-a1ec-3057f2194819,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,True,,
50574c6d-a2bb-4910-9008-72212907a036,1ed79c99-d1c9-4a63-a1ec-3057f2194819,b9951ee1-fa33-4da2-a628-579bf091cc2c,False,possible,
5b5bcf4b-06bc-4103-a836-62fa8cfb71b8,1ed79c99-d1c9-4a63-a1ec-3057f2194819,47ee406e-8976-4b89-aef4-41fc55ba45a4,False,likely,Needs expert second opinion.
ee4ace63-f6b0-46a9-9ee1-ac70a47aac3c,1ed79c99-d1c9-4a63-a1ec-3057f2194819,6a946e13-4317-41d8-86fe-a4f9906dcf84,False,unclassified,
151fff7a-3f80-4b12-90c7-52f54c865ba2,1ed79c99-d1c9-4a63-a1ec-3057f2194819,d1340087-115c-4223-88da-99e890496d0a,False,likely,Needs expert second opinion.
5d135d74-b453-48f9-85fe-01c32d26d13c,1ed79c99-d1c9-4a63-a1ec-3057f2194819,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
34113d0a-bbde-45a1-adee-5327e9653c31,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
18123362-21e0-4c1e-a5c6-edeec0e1ef65,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
9d312e03-32b0-407d-a9d3-cbaa21026b3f,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,eee2a028-7fff-4082-9dfc-77442f6e3ea7,False,unclassifiable,Reviewed and agreed.
29ea6f63-bf51-4a42-8a9b-6d35eae0cc95,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,3e1f3e67-210b-4c06-8db3-7996b60a1a85,False,unclassified,Sufficient evidence provided.
70199bc9-43d4-4eb2-a5e5-58200db2a88c,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,True,,
40f788e7-c80d-4354-82f8-05b0d041413d,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,True,,
58f4cf03-f08f-4572-bbc0-4a8db6cd10a1,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,6a946e13-4317-41d8-86fe-a4f9906dcf84,False,likely,Missing key symptom analysis.
e498bf68-63c3-4918-aec4-c5570fe1c863,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,33446ef3-36f8-4466-9c1e-38ca24846e37,True,,
ed3913be-b89e-4f73-8947-c4a451b8f83e,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,b8ab476d-c082-4fbd-a430-e6e05fcc6be7,True,,
bc311377-b8d5-4221-9ec8-1f415ae12f7d,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
50b91c7f-1deb-4f8b-8a60-563228baacf4,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
bbbd8484-c4a6-45d0-a22b-533d26f8a3bc,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,False,unlikely,Missing key symptom analysis.
322b0095-37bb-428a-afcd-bbeac15b8809,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,0a608a9a-40cc-406f-ac37-83914df136d5,False,possible,Missing key symptom analysis.
ddcc95ef-1981-4366-b214-57ae5c8f0392,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,3756bed1-aef0-4a9a-b422-8aedcfb61675,True,,
dea40954-ce4b-4df3-af36-4984bd8f8593,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,87146ff2-3730-4a23-b274-bde296bcb9d3,True,,
29851ee3-db6a-45e2-88c0-1d3d6c9ac69d,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,53138b97-dbe7-4b15-886b-9c41e414661d,False,likely,Sufficient evidence provided.
486c7850-1aef-4cd7-a22f-51047fb3193d,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,3522234b-03f3-477a-a2e2-73f3eda7cf68,False,unlikely,Missing key symptom analysis.
b828dd58-4fa8-413b-beb7-552ab52902f9,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,d1340087-115c-4223-88da-99e890496d0a,True,,
8b71cf0d-c2b8-45ef-a2d5-d520984ab1c8,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,b9951ee1-fa33-4da2-a628-579bf091cc2c,False,unclassifiable,Contradicts known patterns.
b1985445-9230-464c-9a0c-7f69d2b2c4c0,75b50eae-6f6c-48ef-a3a3-b0e78713cb7f,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,unclassifiable,Sufficient evidence provided.
58b47b51-4592-4038-a8d8-bad9a25acee2,cb793fa3-8243-4ece-874c-36502f334cd5,87146ff2-3730-4a23-b274-bde296bcb9d3,False,likely,Needs expert second opinion.
4ec59af2-ea4c-4873-9890-5c97b86977f3,cb793fa3-8243-4ece-874c-36502f334cd5,3756bed1-aef0-4a9a-b422-8aedcfb61675,True,,
4b9813e4-fd2d-437b-b777-a559e8933439,cb793fa3-8243-4ece-874c-36502f334cd5,72370d4f-2bbc-47b9-991c-071e6a81dc64,False,certain,Needs expert second opinion.
f2a081e6-8210-432b-832f-7f4b48c99fbc,cb793fa3-8243-4ece-874c-36502f334cd5,b8ab476d-c082-4fbd-a430-e6e05fcc6be7,False,likely,Needs expert second opinion.
96b3f9d8-7029-4560-b13d-26a8f092e0a9,cb793fa3-8243-4ece-874c-36502f334cd5,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
e8cd1afc-6fa8-42ec-8d12-10283f44788a,cb793fa3-8243-4ece-874c-36502f334cd5,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
a7ab66ba-1ea1-495e-9e24-cfa8a430058f,cb793fa3-8243-4ece-874c-36502f334cd5,47ee406e-8976-4b89-aef4-41fc55ba45a4,False,unclassifiable,Contradicts known patterns.
3ce2cff4-ce88-4a6d-8210-fc663e1643fc,cb793fa3-8243-4ece-874c-36502f334cd5,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,False,unclassifiable,Missing key symptom analysis.
1bfe78fa-a671-428e-85de-71ca020234d5,cb793fa3-8243-4ece-874c-36502f334cd5,27efeab9-bbd2-489f-82ec-048f10ad8c03,False,unclassified,Sufficient evidence provided.
6e69bb9a-81dd-45b9-8543-b0fdd26edd12,cb793fa3-8243-4ece-874c-36502f334cd5,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,False,likely,Contradicts known patterns.
2fad6708-aa18-4782-b5cc-624bd8725d9c,cb793fa3-8243-4ece-874c-36502f334cd5,0a608a9a-40cc-406f-ac37-83914df136d5,True,,
4b03682a-0964-4d6a-b544-e4d1d730a04d,cb793fa3-8243-4ece-874c-36502f334cd5,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,True,,
83fae136-6453-4795-9c49-023f2985c7c1,cb793fa3-8243-4ece-874c-36502f334cd5,b9951ee1-fa33-4da2-a628-579bf091cc2c,False,likely,Missing key symptom analysis.
75c4f0b3-853c-4fe4-8a80-36126bc5d074,cb793fa3-8243-4ece-874c-36502f334cd5,eee2a028-7fff-4082-9dfc-77442f6e3ea7,True,,
30ac62a9-95be-4744-b469-97ff7a78e766,cb793fa3-8243-4ece-874c-36502f334cd5,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,True,,
d1a0e622-6288-45d7-8512-8a9dc492ea80,cb793fa3-8243-4ece-874c-36502f334cd5,a38a16c3-7a7d-4021-aced-39f74c2204ce,False,unlikely,Missing key symptom analysis.
78ef22e5-1061-448e-9f68-2a98ca6c6fb7,cb793fa3-8243-4ece-874c-36502f334cd5,3522234b-03f3-477a-a2e2-73f3eda7cf68,False,unclassified,Reviewed and agreed.
a37380dd-981d-44f5-8ede-c55891e7593a,cb793fa3-8243-4ece-874c-36502f334cd5,498a3e20-031a-4141-8a54-3d169a7387ee,False,possible,Needs expert second opinion.
cf1f3e6a-dfe6-4223-819f-f688f195befc,cb793fa3-8243-4ece-874c-36502f334cd5,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,False,unclassifiable,Needs expert second opinion.
1df54aaf-b0cc-4d52-b9a9-2fbaf9c3bb81,cb793fa3-8243-4ece-874c-36502f334cd5,53138b97-dbe7-4b15-886b-9c41e414661d,False,possible,Needs expert second opinion.
767f7b47-f442-4c8c-996e-2d011305b4d5,a1482d58-cdf6-4d47-8a80-ec190499ab65,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
bc49e181-7ef6-4877-9d3c-c541a5931e3c,a1482d58-cdf6-4d47-8a80-ec190499ab65,d1340087-115c-4223-88da-99e890496d0a,True,,
cef0f7e5-ccb2-4c5e-885a-ef06df9dccec,a1482d58-cdf6-4d47-8a80-ec190499ab65,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,False,unlikely,Contradicts known patterns.
ba191437-4b9c-4516-8ccc-8c8789655132,a1482d58-cdf6-4d47-8a80-ec190499ab65,27efeab9-bbd2-489f-82ec-048f10ad8c03,True,,
cae94af4-323e-4de4-bc59-6957df800a88,a1482d58-cdf6-4d47-8a80-ec190499ab65,33446ef3-36f8-4466-9c1e-38ca24846e37,True,,
1aed22b0-5922-44de-b212-dae2a794e4cc,a1482d58-cdf6-4d47-8a80-ec190499ab65,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
3bef1422-228e-48af-9994-c42cc098e6bb,a1482d58-cdf6-4d47-8a80-ec190499ab65,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
2b4bfbe0-596d-4fa8-a46a-3fc924d92bfe,a1482d58-cdf6-4d47-8a80-ec190499ab65,47ee406e-8976-4b89-aef4-41fc55ba45a4,True,,
fd19a4e0-d571-4737-9b45-f8f1b0e3467b,a1482d58-cdf6-4d47-8a80-ec190499ab65,b9951ee1-fa33-4da2-a628-579bf091cc2c,True,,
4ea9254e-0c41-463b-bc64-4911c1581891,a1482d58-cdf6-4d47-8a80-ec190499ab65,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,certain,
be3b147f-62db-47ae-b683-f225f85813bf,a1482d58-cdf6-4d47-8a80-ec190499ab65,6a946e13-4317-41d8-86fe-a4f9906dcf84,True,,
852fc411-ddbb-44b9-8967-30d1de309ecd,a1482d58-cdf6-4d47-8a80-ec190499ab65,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
026fadf9-0387-47e7-bc55-5895c5500070,a1482d58-cdf6-4d47-8a80-ec190499ab65,498a3e20-031a-4141-8a54-3d169a7387ee,False,likely,Contradicts known patterns.
753cb81f-2cf7-4d05-9d37-1a9d05fc5ca3,a1482d58-cdf6-4d47-8a80-ec190499ab65,b8ab476d-c082-4fbd-a430-e6e05fcc6be7,False,unclassifiable,Reviewed and agreed.
96b9d092-b193-40b9-a261-f62bd5b676f2,a1482d58-cdf6-4d47-8a80-ec190499ab65,3522234b-03f3-477a-a2e2-73f3eda7cf68,True,,
a69c01fb-9e64-4f83-9c5d-5fca53cfc87e,a1482d58-cdf6-4d47-8a80-ec190499ab65,72370d4f-2bbc-47b9-991c-071e6a81dc64,False,unclassifiable,Sufficient evidence provided.
c0edc5e0-3b88-4f2f-b4a3-8f634a055521,a1482d58-cdf6-4d47-8a80-ec190499ab65,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
475f175e-1c14-4f3d-bbda-3b328cd770cd,a1482d58-cdf6-4d47-8a80-ec190499ab65,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
98a12c98-878e-4691-8384-3a015d4919f5,a1482d58-cdf6-4d47-8a80-ec190499ab65,eee2a028-7fff-4082-9dfc-77442f6e3ea7,False,unclassified,Missing key symptom analysis.
181ebea0-91e6-47c3-abae-ca36709c9035,a1482d58-cdf6-4d47-8a80-ec190499ab65,53138b97-dbe7-4b15-886b-9c41e414661d,True,,
8aaf0f7d-b592-46dd-a940-cde0dd5a1e08,f81fa394-bc1a-411d-b076-0baea6bb8665,3522234b-03f3-477a-a2e2-73f3eda7cf68,False,unclassifiable,Sufficient evidence provided.
c2dcc7b8-f47d-4add-8e78-49e60d90bcc5,f81fa394-bc1a-411d-b076-0baea6bb8665,345a5264-c00e-400d-9247-e1a1dc346aeb,True,,
15bd2812-ec4a-4f03-a1f8-549398d398a7,f81fa394-bc1a-411d-b076-0baea6bb8665,47ee406e-8976-4b89-aef4-41fc55ba45a4,True,,
acb89921-8475-4929-8595-3c7ecdb489cc,f81fa394-bc1a-411d-b076-0baea6bb8665,5295210d-c83d-491d-a9f4-7cbda5b0249d,True,,
a46645d4-70f1-449b-8057-12e83f213c2b,f81fa394-bc1a-411d-b076-0baea6bb8665,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,True,,
0658203b-e535-4dbf-b14a-51d8d3db0632,f81fa394-bc1a-411d-b076-0baea6bb8665,b8ab476d-c082-4fbd-a430-e6e05fcc6be7,False,unlikely,Reviewed and agreed.
c9b9a6c5-c906-4de4-99d6-2f6757f53f6b,f81fa394-bc1a-411d-b076-0baea6bb8665,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,True,,
076dd41a-1c64-44ce-87cf-b99ba2f790e4,f81fa394-bc1a-411d-b076-0baea6bb8665,498a3e20-031a-4141-8a54-3d169a7387ee,True,,
5f4b051b-5d5b-442f-a254-9bdcd87559b0,f81fa394-bc1a-411d-b076-0baea6bb8665,f686e1a1-723c-429b-bb47-f73b16ff83b6,False,unclassifiable,Reviewed and agreed.
288b0086-35ac-4d26-b2b2-4440d781f43d,f81fa394-bc1a-411d-b076-0baea6bb8665,3756bed1-aef0-4a9a-b422-8aedcfb61675,False,likely,Contradicts known patterns.
b5ecf36c-6a0b-4f7a-bb42-80c23c83191f,f81fa394-bc1a-411d-b076-0baea6bb8665,b9951ee1-fa33-4da2-a628-579bf091cc2c,True,,
6e86444a-d230-4791-a35a-4ff7b0e617eb,f81fa394-bc1a-411d-b076-0baea6bb8665,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
33882762-5d69-44e6-b421-c3797ef67c58,f81fa394-bc1a-411d-b076-0baea6bb8665,87146ff2-3730-4a23-b274-bde296bcb9d3,False,possible,
dcc45e5c-6a2b-40e2-9085-7a8e4e5c9f2d,f81fa394-bc1a-411d-b076-0baea6bb8665,6a946e13-4317-41d8-86fe-a4f9906dcf84,False,likely,Sufficient evidence provided.
df030ec2-a9f6-4f16-a081-205bdff6c33c,f81fa394-bc1a-411d-b076-0baea6bb8665,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,False,certain,Reviewed and agreed.
fb29a74f-c840-48c9-9de5-f3addd4d362a,f81fa394-bc1a-411d-b076-0baea6bb8665,27efeab9-bbd2-489f-82ec-048f10ad8c03,True,,
44eb6312-5ea0-41eb-a348-698d7510a2d0,f81fa394-bc1a-411d-b076-0baea6bb8665,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
f45f6d63-6c94-4e7f-9c3a-4da8bcc825c0,f81fa394-bc1a-411d-b076-0baea6bb8665,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,True,,
e9bbb5ca-3256-41e8-82c3-6b9d895cd05f,f81fa394-bc1a-411d-b076-0baea6bb8665,eee2a028-7fff-4082-9dfc-77442f6e3ea7,False,unlikely,
bd67d76f-5a8d-42a4-8d4e-cbf085d338bd,f81fa394-bc1a-411d-b076-0baea6bb8665,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
d467a8eb-f795-4da2-8203-e8923ce21161,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,87146ff2-3730-4a23-b274-bde296bcb9d3,False,possible,Contradicts known patterns.
c47de8a2-55f3-46d8-a8ae-758483a738a0,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,True,,
17c91416-50e5-43a1-a84c-3f1f8dc93aa5,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,3522234b-03f3-477a-a2e2-73f3eda7cf68,False,possible,Reviewed and agreed.
14b551f9-857d-4e84-b995-9ae95bccc937,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
92a6a9bd-782b-4181-820c-efd3fb138902,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
84e5c71b-0ccb-49b7-9258-9675192269dc,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,True,,
c84aabfd-b916-43c5-b5d1-dbcdc425e124,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,d1340087-115c-4223-88da-99e890496d0a,False,unclassified,Contradicts known patterns.
6b60c827-6930-4283-9751-994c273cc6c0,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,6a946e13-4317-41d8-86fe-a4f9906dcf84,True,,
aca6cf09-94a7-4808-b90c-5a806cbe9e68,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,f686e1a1-723c-429b-bb47-f73b16ff83b6,True,,
98e6c863-98df-42d3-96a3-125e87086021,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,33446ef3-36f8-4466-9c1e-38ca24846e37,True,,
23013068-49df-4fd0-af9c-a50a1c04913b,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,345a5264-c00e-400d-9247-e1a1dc346aeb,False,unlikely,Contradicts known patterns.
5cf5ba8e-948b-415f-a375-2e20b340a977,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,eee2a028-7fff-4082-9dfc-77442f6e3ea7,True,,
165af059-6d29-42d8-a5f6-37b4d0feb5d3,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,5295210d-c83d-491d-a9f4-7cbda5b0249d,True,,
ee71c49a-ecf1-425f-85b7-105d6863c727,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,1f2bdbb7-f2bb-4a38-a5f0-e7edd9b786b1,True,,
e0faf98f-86cf-438d-9871-bd8f1862c76f,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
f0c117fe-1c1c-4572-8c5c-74ae3e034bf1,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,47ee406e-8976-4b89-aef4-41fc55ba45a4,True,,
2943b95e-a4ef-4453-b6b2-d3a8dadf1178,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
8cae34fe-ee1a-4c06-9fba-10ae9bdc69dc,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,498a3e20-031a-4141-8a54-3d169a7387ee,True,,
8fa47697-b8f8-49b3-851b-79e06f133273,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,53138b97-dbe7-4b15-886b-9c41e414661d,False,certain,Reviewed and agreed.
a8bf60cc-f8e0-4b19-a203-8a543379736b,6c7daff5-3edd-42f1-86e6-8d3f1e23977f,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,True,,
6b83d167-895e-4b16-b3dd-0a28834ade74,277c7e4d-6ab1-46b1-888b-062e56664cbc,498a3e20-031a-4141-8a54-3d169a7387ee,True,,
89b3643d-78db-4c99-9e87-12486376c39b,277c7e4d-6ab1-46b1-888b-062e56664cbc,b9951ee1-fa33-4da2-a628-579bf091cc2c,True,,
7c8b910f-cf82-4403-b344-da94ffbbea06,277c7e4d-6ab1-46b1-888b-062e56664cbc,47ee406e-8976-4b89-aef4-41fc55ba45a4,False,possible,Sufficient evidence provided.
a8b835d4-1062-4c0e-ab04-219659d2434a,277c7e4d-6ab1-46b1-888b-062e56664cbc,eee2a028-7fff-4082-9dfc-77442f6e3ea7,True,,
8396190f-e0ef-421c-80e7-b57d9d0f9b55,277c7e4d-6ab1-46b1-888b-062e56664cbc,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
936b5f91-ef7d-4a24-b5d8-a5e806f480f5,277c7e4d-6ab1-46b1-888b-062e56664cbc,abf296e0-0b7e-47fb-937a-3e2a05e7a27b,False,unclassified,Needs expert second opinion.
9f6d9549-6dd1-4522-80bd-c06404497e72,277c7e4d-6ab1-46b1-888b-062e56664cbc,4c9438ea-e49c-4f55-b9ad-eb72de4b62b7,True,,
f9dc8d1b-aa2f-4784-96ab-1294268a0805,277c7e4d-6ab1-46b1-888b-062e56664cbc,0a608a9a-40cc-406f-ac37-83914df136d5,True,,
7dc09162-eca5-496c-867f-d2d917abefd8,277c7e4d-6ab1-46b1-888b-062e56664cbc,a38a16c3-7a7d-4021-aced-39f74c2204ce,True,,
75bc7be6-c63f-4c9c-a5ef-ff8b8c5bfe23,277c7e4d-6ab1-46b1-888b-062e56664cbc,6a946e13-4317-41d8-86fe-a4f9906dcf84,True,,
d8e4c6ac-c83b-4323-a218-fcf03ff85f93,277c7e4d-6ab1-46b1-888b-062e56664cbc,f0b69dcd-b5e2-4226-b894-a8956d0a68b5,False,unlikely,Contradicts known patterns.
4ae4e492-ba51-4a83-8bd5-5ac105fa61cd,277c7e4d-6ab1-46b1-888b-062e56664cbc,53138b97-dbe7-4b15-886b-9c41e414661d,False,unlikely,Needs expert second opinion.
9e021710-b947-401d-be50-bf8e3aa4a26f,277c7e4d-6ab1-46b1-888b-062e56664cbc,3e1f3e67-210b-4c06-8db3-7996b60a1a85,True,,
67837273-16e6-45c5-8594-9938c2fcf974,277c7e4d-6ab1-46b1-888b-062e56664cbc,5295210d-c83d-491d-a9f4-7cbda5b0249d,True,,
067408b4-e77a-46cc-ace8-cd5f0052c20c,277c7e4d-6ab1-46b1-888b-062e56664cbc,3756bed1-aef0-4a9a-b422-8aedcfb61675,True,,
a337f8dd-ae6c-4897-b5de-f8ec79dbe209,277c7e4d-6ab1-46b1-888b-062e56664cbc,fd3333f7-0f26-4249-aefe-7342a0b7d5b9,True,,
bc58ba23-5844-4f97-8a88-bc8e5f974168,277c7e4d-6ab1-46b1-888b-062e56664cbc,618fd6c1-f540-43ac-8c1d-a0a4f97da5cb,True,,
68d3c822-06bf-4f18-9fc5-3069e26e8f68,277c7e4d-6ab1-46b1-888b-062e56664cbc,87146ff2-3730-4a23-b274-bde296bcb9d3,False,unlikely,
3cf6e00d-372b-4e11-b24d-2f766ed67a72,277c7e4d-6ab1-46b1-888b-062e56664cbc,33446ef3-36f8-4466-9c1e-38ca24846e37,False,likely,Contradicts known patterns.
cacdca98-c587-4659-81a5-70b3e6941db7,277c7e4d-6ab1-46b1-888b-062e56664cbc,27efeab9-bbd2-489f-82ec-048f10ad8c03,True,,
c171cc96-4c34-4f13-aff7-04ee2d45b130,cd754d07-8f8c-47fd-8c1b-9464c765531e,53138b97-dbe7-4b15-886b-9c41e414661d,True,,
2f35ac03-3a17-4522-8e99-3ef20c2e2c8a,cd754d07-8f8c-47fd-8c1b-9464c765531e,72370d4f-2bbc-47b9-991c-071e6a81dc64,True,,
e9c4101b-7cd1-499f-9926-762a1970c5a2,cd754d07-8f8c-47fd-8c1b-9464c765531e,d1340087-115c-4223-88da-99e890496d0a,False,certain,Contradicts known patterns.
